timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime
1385035744198,1928,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,24326,1,1,0,1,0,2018
1385035748145,994,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,19875,1,1,0,1,0,1430
1385035750569,275,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,76964,1,1,0,1,0,1181
1385035752026,105,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,15634,1,1,0,1,0,1926
1385035754061,417,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,903,1,1,0,1,0,8707
1385035763194,2082,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T06_OK,200,"Number of samples in transaction : 4, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,19624,1,1,0,1,0,4
1385035765280,2395,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T07_FINISH,200,"Number of samples in transaction : 4, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,21211,1,1,0,1,0,2701
1385035770375,681,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T08_LOGOUT,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-REGISTRATION 1-1,,true,5069,1,1,0,1,0,96
1385035771186,4324,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T09_LOGINASINSTRUCTOR,200,"Number of samples in transaction : 9, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,40680,1,1,0,1,0,13
1385035775528,620,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T09_1_SELECT_LANGUAGE,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,3096,1,1,0,1,0,1
1385035776149,22,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T10_CLICKCREATECLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,3593,1,1,0,1,0,3758
1385035779929,11,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T10_SEARCH_ISBN,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,2781,1,1,0,1,0,0
1385035779940,14,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T11_SELECTCOURSEMATERIAL,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,2607,1,1,0,1,0,8030
1385035787984,154,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T12_CREATECLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,2729,1,1,0,1,0,2792
1385035790931,1311,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T13_GOTOMYWORKSPACE,200,"Number of samples in transaction : 8, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,51683,1,1,0,1,0,1397
1385035793640,10775,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T14_MYCLASSES,200,"Number of samples in transaction : 47, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,504927,1,1,0,1,0,193867
1385035998282,1120,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T15_CLASSID,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,57910,1,1,0,1,0,5436
1385036004838,372,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T16_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,22161,1,1,0,1,0,7368
1385036012579,356,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T17_ASSIGNMENTCLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,31194,1,1,0,1,0,7763
1385036020699,631,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T18_POST,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,7077,1,1,0,1,0,4367
1385036025697,1314,S01_INSTRUCTORREGISTRATIONCLASSCREATION_T19_LOGOUT,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-CREATE-CLASS 2-1,,true,9870,1,1,0,1,0,4
1385036027031,732,S02_STUDENTREGISTRATIONANDTAKESTEST_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,23231,1,1,0,1,0,2340
1385036030102,1283,S02_STUDENTREGISTRATIONANDTAKESTEST_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,19873,1,1,0,1,0,3
1385036031389,555,S02_STUDENTREGISTRATIONANDTAKESTEST_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,77117,1,1,0,1,0,1688
1385036033632,373,S02_STUDENTREGISTRATIONANDTAKESTEST_T04_LICENCEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,15787,1,1,0,1,0,1066
1385036035071,483,S02_STUDENTREGISTRATIONANDTAKESTEST_T05_STUDENTDATA-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,903,1,1,0,1,0,6205
1385036041760,2580,S02_STUDENTREGISTRATIONANDTAKESTEST_T06_OK,200,"Number of samples in transaction : 5, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,24059,1,1,0,1,0,4071
1385036048411,2554,S02_STUDENTREGISTRATIONANDTAKESTEST_T07_FINISH,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,21371,1,1,0,1,0,9320
1385036060286,711,S02_STUDENTREGISTRATION_T08_LOGOUT,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-TAKES-TEST 3-1,,true,5069,1,1,0,1,0,8
1385036061024,6624,S02_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,45002,1,1,0,1,0,11
1385036067659,10,S02_STUDENTREGISTRATIONANDTAKESTEST_T09_1_SELECT_CLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,2258,1,1,0,1,0,1
1385036067670,12,S02_STUDENTREGISTRATIONANDTAKESTEST_T10_JOINYOURINSTRUCTORâ€™SCLASS,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,2319,1,1,0,1,0,2278
1385036069960,18618,S02_STUDENTREGISTRATIONANDTAKESTEST_T11_CONTINUE,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,7826,1,1,0,1,0,8820
1385036097398,5813,S02_STUDENTREGISTRATIONANDTAKESTEST_T12_JOIN,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,45499,1,1,0,1,0,12295
1385036115506,351,S02_STUDENTREGISTRATIONANDTAKESTEST_T13_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,25698,1,1,0,1,0,1197
1385036117055,540,S02_STUDENTREGISTRATIONANDTAKESTEST_T14_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,26676,1,1,0,1,0,5860
1385036123455,699,S02_STUDENTREGISTRATIONANDTAKESTEST_T15_SUBMIT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,8038,1,1,0,1,0,12361
1385036136515,487,S02_STUDENTREGISTRATIONANDTAKESTEST_T16_BACKLIST,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,18146,1,1,0,1,0,9252
1385036146255,773,S02_STUDENTREGISTRATIONANDTAKESTEST_T17_LOGOUT,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-JOINS-CLASS-TAKES-TEST 4-1,,true,14131,1,1,0,1,0,1710
1385036148771,3261,S03_INSTRUCTORREGISTRATIONCLASSCREATION_T01_LOGINASINSTRUCTOR,200,"Number of samples in transaction : 7, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,68130,1,1,0,1,0,11
1385036152042,1179,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T02_CLASS,200,"Number of samples in transaction : 11, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,62495,1,1,0,1,0,7638
1385036160884,293,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T03_ASSIGNMENTS,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,26292,1,1,0,1,0,7119
1385036168296,1336,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18984,1,1,0,1,0,4382
1385036174059,397,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,66609,1,1,0,1,0,5376
1385036179832,511,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,12825,1,1,0,1,0,3418
1385036183761,424,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18996,1,1,0,1,0,9536
1385036193722,518,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40730,1,1,0,1,0,6488
1385036200728,496,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,14996,1,1,0,1,0,8677
1385036209901,422,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18489,1,1,0,1,0,1351
1385036211675,629,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40229,1,1,0,1,0,2610
1385036214956,463,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,14995,1,1,0,1,0,1428
1385036216847,537,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18532,1,1,0,1,0,5239
1385036222623,497,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40241,1,1,0,1,0,5814
1385036228935,455,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15060,1,1,0,1,0,9217
1385036238606,451,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18537,1,1,0,1,0,9601
1385036248658,513,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40244,1,1,0,1,0,3875
1385036253047,703,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15006,1,1,0,1,0,6361
1385036260111,658,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18532,1,1,0,1,0,6401
1385036267170,514,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40250,1,1,0,1,0,5651
1385036273335,776,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15030,1,1,0,1,0,8395
1385036282506,424,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18490,1,1,0,1,0,6829
1385036289761,615,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40155,1,1,0,1,0,4540
1385036294943,480,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15018,1,1,0,1,0,7180
1385036302603,530,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18504,1,1,0,1,0,3252
1385036306385,494,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40183,1,1,0,1,0,2374
1385036309253,523,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15017,1,1,0,1,0,2091
1385036311868,460,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18489,1,1,0,1,0,2545
1385036314914,463,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40229,1,1,0,1,0,2337
1385036317715,473,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,15018,1,1,0,1,0,6531
1385036324719,468,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T04_ASSIGNMENTLINK,200,"Number of samples in transaction : 2, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,18524,1,1,0,1,0,6354
1385036331542,578,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T05_STUDENTLINK,200,"Number of samples in transaction : 15, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,40184,1,1,0,1,0,8761
1385036340881,483,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T06_SAVEANDRELEASETOSTUDENT,200,"Number of samples in transaction : 13, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,14995,1,1,0,1,0,1617
1385036342981,2631,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T07_GRADEBOOK,200,"Number of samples in transaction : 14, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,277190,1,1,0,1,0,2529
1385036348141,909,S03_INSTRUCTORGRADESSTUDENTGOESTOGRADEBOOK_T08_LOGOUT,200,"Number of samples in transaction : 3, number of failing samples : 0",INSTRUCTOR-GRADES-STUDENT 5-1,,true,14131,1,1,0,1,0,1835
1385036350897,1213,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,24384,1,1,0,1,0,2441
1385036354552,531,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T02_ACCESSCODE-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,19875,1,1,0,1,0,1050
1385036356133,289,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,76964,1,1,0,1,0,2251
1385036358674,196,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T04_LICENSEAGREE-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,15634,1,1,0,1,0,2742
1385036361612,268,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T05_STUDENTINFO-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,903,1,1,0,1,0,4908
1385036366788,2082,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T06_OK,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,19198,1,1,0,1,0,3
1385036368873,2444,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T07_FINISH,200,"Number of samples in transaction : 4, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,21179,1,1,0,1,0,1483
1385036372800,1114,S04_STUDENTREGISTRATION_T08_LOGOUT,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 6-1,,true,5069,1,1,0,1,0,9
1385036373933,5746,S04_STUDENTCLASSJOIN_T09_LOGINASSTUDENT,200,"Number of samples in transaction : 8, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 7-1,,true,42616,1,1,0,1,0,11
1385036379692,224,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T10_STUDYONYOUROWN,200,"Number of samples in transaction : 1, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 7-1,,true,2525,1,1,0,1,0,8667
1385036388582,1235,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T11_JOIN,200,"Number of samples in transaction : 2, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 7-1,,true,26283,1,1,0,1,0,4265
1385036394083,894,S04_STUDENTREGISTRATIONJOINSELFSTUDYCOURSE_T12_LOGOUT,200,"Number of samples in transaction : 3, number of failing samples : 0",STUDENT-REGISTRATION-JOIN-SELF-STUDY-COURSE 7-1,,true,14307,1,1,0,1,0,1199
